CATCHMENT,Unnamed: 1,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Dunstan,Lake_Cobb,Lake_Coleridge,Lake_Hawea,Lake_Karapiro,Lakes_Manapouri_Te_Anau,Mangahao_head,Lake_Maraetai,Lake_Matahina,Lake_Pukaki,Lake_Tekapo,Lake_Ohakuri,Lake_Ohau,Lake_Moawhango,Lake_Roxburgh,Lake_Taupo,Lake_Rotoaira,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru
1988,4,2.5077143,1.2692857,3.1422857,2.6502857,31.9292857,266.0212857,1.2142857,27.9102857,30.3581429,8.5057143,401.2414286,3.1637143,6.7654286,37.2954286,187.8545714,82.3908571,15.2307143,65.6487143,18.4152857,9.0782857,58.3888571,19.0857143,0.0107143,2.6101429,6.2902857,193.1181429,5.1588571
1988,5,3.6972857,1.8711429,4.633,1.9745714,23.7892857,218.7288571,1.2714286,19.9775714,27.8534286,12.5404286,142.5427142,1.939,9.975,35.5635714,185.4024286,76.2634286,22.455,55.0231429,24.5987143,7.4645714,78.5185714,27.4761429,2.2921429,3.8482857,4.6862857,166.4188571,7.6057143
1988,6,3.4301429,1.736,4.2978571,1.664,20.0485714,182.933,1.0142857,16.4691429,19.7355714,11.634,103.4392857,6.8932857,9.2538571,35.7207143,143.1551429,66.353,20.8318571,44.6631429,26.3974286,6.2428571,115.6178571,33.777,9.627,3.57,3.9497143,137.7745714,7.0558571
1988,7,4.6535714,2.3552857,5.8311429,3.18,38.3138571,215.5398571,16.5,22.4051429,47.9232857,15.784,165.2358571,8.2504286,12.555,83.1564286,209.9645714,107.6262857,28.2631429,83.9635714,36.6865714,7.3554286,148.2752857,53.6055714,14.59,4.8434286,7.5477143,128.458,9.5731429
1988,8,3.5568571,1.8002857,4.4568571,4.5717143,55.0827143,223.2125714,18.1857143,29.397,81.8191429,12.0644286,780.683,8.5498571,9.5964286,45.6914286,188.2831429,104.8802857,21.6027143,125.9181429,25.8895714,7.6172857,111.1707143,32.9725714,53.3838571,3.702,10.8512857,148.8804286,7.317
1988,9,2.8822857,1.4587143,3.6115714,3.8015714,45.8022857,263.0392857,7.5285714,31.8614286,45.6535714,9.7761429,680.4988572,5.064,7.7761429,38.1648571,165.7022857,81.5688571,17.5054286,97.8635714,13.9905714,8.9765714,32.2174286,9.6097143,6.4534286,3.0,9.0231429,186.6662857,5.9291429
1988,10,3.8721429,1.9597143,4.8518571,2.2628571,27.263,213.2115714,6.4,27.4887143,21.2954286,13.1331429,191.3894286,15.3212857,10.4465714,36.7488571,117.0218571,50.3214286,23.5164286,48.9958571,31.1231429,7.276,109.3558571,46.446,225.1224286,4.0301429,5.3707143,158.7071429,7.9654286
1988,11,4.2667143,2.1594286,5.3465714,4.0162857,48.3904286,184.7087143,40.0714286,30.8712857,93.6092857,14.4721429,490.3804286,0.427,11.5117143,58.4522857,223.8702857,109.2465714,25.914,111.6961429,44.3535714,6.3034286,231.3488571,66.6404286,66.7812857,4.4408571,9.5328571,168.0904286,8.7772857
1988,12,3.1875714,1.6132857,3.9941429,2.8561429,34.4105714,210.6345714,4.9857143,30.9421429,32.69,10.8117143,196.7988572,0.413,8.6002857,43.2722857,107.4175714,57.4797143,19.3597143,59.7741429,22.5954286,7.188,82.3155714,25.5592857,1.6138571,3.3177143,6.779,180.9554286,6.5571429
1988,13,3.3502857,1.6955714,4.1982857,1.9797143,23.8531429,169.8531429,2.6,21.7278571,30.7458571,11.3637143,366.3557143,1.9972857,9.0391429,39.9192857,76.1904286,52.2041429,20.348,42.0417143,21.3527143,5.7964286,78.9748571,21.6408571,0.0024286,3.487,4.699,144.7184286,6.892
1988,14,3.2195714,1.6294286,4.0344286,2.0967143,25.2601429,165.4981429,2.9857143,20.1044286,24.8621429,10.9197143,395.1662857,2.9205714,8.6858571,36.003,74.6292857,46.881,19.5534286,46.9694286,21.2145714,5.6478571,73.5614286,21.7714286,2.0112857,3.3507143,4.9762857,134.2547143,6.6228571
1988,15,3.0254286,1.5312857,3.7912857,3.1962857,38.5092857,188.1908571,2.8714286,23.9957143,68.392,10.2625714,540.706,9.7387143,8.1632857,35.83,133.8451429,83.775,18.376,79.2774286,25.7238571,6.4221429,93.2007143,31.0034286,19.8682857,3.1492857,7.5864286,156.8268571,6.2244286
1988,16,2.3248571,1.1767143,2.9132857,2.0817143,25.0802857,188.1492857,1.6,18.994,25.1322857,7.8858571,219.2344286,2.9365714,6.2727143,36.5938571,79.544,47.4734286,14.1204286,41.9764286,27.0722857,6.4208571,112.6047143,35.9008571,13.3178571,2.4198571,4.9408571,145.3982857,4.7825714
1988,17,2.617,1.3247143,3.2792857,1.6937143,20.4064286,152.333,1.0714286,13.0615714,18.5274286,8.8765714,131.336,2.3017143,7.0607143,35.016,55.8185714,37.7984286,15.8944286,31.7687143,19.687,5.1985714,62.5155714,18.2858571,6.0144286,2.7238571,4.02,118.7131429,5.3835714
1988,18,3.1351429,1.5867143,3.9284286,1.4914286,17.971,121.4914286,0.9142857,8.5835714,21.7542857,10.6335714,357.2757142,4.0718571,8.4581429,33.2468571,40.9268571,36.7882857,19.0404286,30.3775714,16.4607143,4.1458571,57.6208571,10.8924286,5.2621429,3.263,3.5402857,98.1391429,6.4492857
1988,19,4.477,2.2657143,5.61,1.4387143,17.3348571,122.17,3.3142857,16.6858571,16.3861429,15.1855714,208.5734286,8.3658571,12.0788571,40.0827143,56.7331429,30.89,27.1911429,31.2324286,35.3121429,4.1691429,181.4741429,70.7942857,8.5131429,4.6597143,3.415,89.7928571,9.2098571
1988,20,3.2098571,1.6244286,4.0222857,1.6098571,19.3965714,120.1542857,18.2714286,32.0644286,49.7834286,10.8874286,516.7991428,11.9467143,8.6601429,35.9042857,75.6364286,44.3935714,19.4948571,63.5991429,41.8251429,4.1004286,163.2867143,56.3111429,6.7015714,3.341,3.8211429,85.0471429,6.6032857
1988,21,6.3401429,3.2088571,7.9447143,3.2754286,39.4641429,124.4161429,8.7142857,23.4264286,41.7837143,21.5047143,206.9674286,11.6647143,17.1052857,51.3681429,138.8442857,81.3611429,38.5065714,77.1974286,40.0718571,4.2458571,189.7254286,60.3487143,20.5987143,6.599,7.7745714,116.178,13.0425714
1988,22,3.4785714,1.7605714,4.3588571,1.6922857,20.3894286,113.9012857,2.8285714,18.0217143,16.6592857,11.7988571,148.4854286,3.8437143,9.3851429,40.3868571,51.6565714,40.9545714,21.1274286,34.7337143,25.3225714,3.8871429,100.0775714,34.1052857,7.514,3.6205714,4.0167143,99.9757143,7.156
1988,23,4.9297143,2.4951429,6.1774286,2.0374286,24.5487143,135.3702857,2.7,24.3195714,53.5157143,16.721,693.049,6.936,13.3004286,42.9907143,64.9195714,42.014,29.941,60.2047143,18.5877143,4.6197143,172.0017143,61.9942857,12.6452857,5.1311429,4.8361429,98.3455714,10.1412857
1988,24,4.6034286,2.33,5.7682857,2.2631429,27.2672857,155.4971429,2.5714286,27.7814286,33.5845714,15.6141429,204.4498571,7.5315714,12.4198571,48.8167143,56.1427143,45.2192857,27.9585714,50.4758571,51.2084286,5.3064286,252.4824286,76.4365714,11.8532857,4.7912857,5.3717143,124.2927143,9.4698571
1988,25,5.6331429,2.8511429,7.0588571,3.6074286,43.4628571,187.5571429,6.5142857,42.7131429,76.2065714,19.107,254.6864286,9.8114286,15.1982857,53.3788571,86.2511429,77.89,34.2134286,75.92,53.0028571,6.4005714,208.8184286,80.651,32.2961429,5.8631429,8.5622857,151.8208571,11.5884286
1988,26,5.2798571,2.6722857,6.616,3.0982857,37.3307143,235.1304286,8.9142857,33.9967143,61.9025714,17.9082857,1085.278714,11.2818571,14.2448571,42.6742857,74.9332857,50.2424286,32.067,76.6054286,35.4147143,8.024,130.6312857,51.6281429,10.5417143,5.4954286,7.3542857,166.0437143,10.8614286
1988,27,5.01,2.5358571,6.2778571,2.4997143,30.1142857,230.0365714,7.5857143,26.5711429,35.97,16.993,416.845,10.9418571,13.5168571,36.3008571,53.569,41.2375714,30.4278571,49.0147143,32.2542857,7.8502857,167.4375714,45.8441429,7.5307143,5.2144286,5.9325714,169.977,10.3062857
1988,28,4.7328571,2.3954286,5.9305714,2.2834286,27.5091429,206.9304286,11.0714286,27.1368571,45.6232857,16.0527143,591.4977142,7.064,12.7688571,32.2801429,57.3624286,46.6494286,28.7444286,52.5611429,41.3178571,7.0618571,171.527,63.0835714,6.9587143,4.9258571,5.4191429,152.75,9.736
1988,29,3.9178571,1.983,4.909,1.9937143,24.0204286,180.8902857,5.2,24.6451429,26.2097143,13.2881429,207.2912857,9.9222857,10.5697143,36.593,46.612,38.3847143,23.7938571,38.253,36.9114286,6.1731429,159.4504286,53.9828571,64.2157143,4.0777143,4.7322857,138.7817143,8.0594286
1988,30,6.801,3.4421429,8.5222857,5.9262857,71.4021429,200.6028571,25.8714286,46.6827143,142.0537143,23.068,782.079,17.6937143,18.3487143,94.6974286,128.4731429,115.7382857,41.306,123.5914286,35.9885714,6.8458571,288.3961429,98.906,61.0094286,7.0787143,14.0662857,173.702,13.9907143
1988,31,6.7838571,3.4334286,8.5005714,3.7082857,44.6755714,203.5027143,9.0571429,25.3778571,66.8067143,23.0097143,626.1454286,11.7322857,18.3022857,88.75,83.565,57.304,41.2011429,68.548,50.7715714,6.9448571,229.1328571,72.2537143,18.0072857,7.0607143,8.8011429,214.0022857,13.9552857
1988,32,8.711,4.409,10.9155714,2.9444286,35.4751429,214.4062857,18.2285714,27.3318571,70.997,29.546,460.612,10.9175714,23.502,84.9178571,72.4091429,57.5281429,52.9057143,63.2304286,37.344,7.317,255.6344286,96.7614286,16.68,9.0664286,6.9885714,197.2052857,17.9195714
1988,33,5.334,2.6995714,6.684,3.058,36.8437143,190.876,8.7571429,24.9265714,67.7752857,18.0922857,557.8767142,4.9582857,14.3912857,83.5191429,93.6737143,54.2212857,32.3964286,64.1004286,52.62,6.514,216.255,79.9402857,27.211,5.5518571,7.2582857,197.2021429,10.973
1988,34,7.5714286,3.832,9.4874286,4.2352857,51.0261429,238.743,7.2428571,29.4787143,70.5481429,25.6812857,450.66,13.7822857,20.4275714,77.4527143,80.0158571,56.5192857,45.985,75.8938571,48.4912857,8.1474286,289.0381429,95.6824286,15.9797143,7.8805714,10.0521429,196.856,15.5757143
1988,35,7.8748571,3.9854286,9.8677143,3.4624286,41.7158571,257.1038571,7.1428571,24.1454286,64.6815714,26.7098571,394.0205714,8.986,21.2458571,92.4684286,75.1787143,56.8988571,47.8271429,62.5667143,59.5215714,8.7741429,285.0261429,96.1204286,32.3857143,8.1958571,8.218,186.8018571,16.1995714
1988,36,5.5895714,2.829,7.004,3.0875714,37.1995714,224.8544286,4.3857143,21.322,55.481,18.9588571,537.7465714,17.7905714,15.0802857,110.234,85.2754286,45.2181429,33.9478571,54.7411429,46.1745714,7.6732857,230.2947143,87.7097143,76.4107143,5.8174286,7.3285714,179.7515714,11.4984286
1988,37,5.0154286,2.5382857,6.2845714,8.7711429,105.6782857,384.309,9.1714286,41.2578571,191.7255714,17.0111429,1594.494571,30.142,13.5311429,85.5367143,166.2542857,121.6078571,30.4604286,177.503,55.0322857,13.115,265.9612857,88.4398571,18.023,5.22,20.8185714,272.5814286,10.3174286
1988,38,5.6917143,2.8804286,7.132,6.1375714,73.9464286,441.5207143,4.4142857,17.3045714,107.0352857,19.3052857,795.9602857,20.7592857,15.3558571,71.8018571,117.566,80.956,34.5682857,109.3397143,56.9367143,15.0674286,251.0345714,92.5155714,9.0701429,5.9238571,14.5674286,357.7511429,11.7085714
1988,39,5.3982857,2.7321429,6.7644286,4.5037143,54.2612857,397.3282857,4.3,25.007,66.6522857,18.31,518.5555714,16.3791429,14.5644286,65.0118571,96.1591429,47.8498571,32.7862857,76.3018571,49.2572857,13.5594286,208.2962857,68.9192857,5.9954286,5.6185714,10.6895714,328.6245714,11.1051429
1988,40,6.9651429,3.5252857,8.7278571,5.1087143,61.5507143,357.2045714,32.7428571,27.1028571,119.1938571,23.6247143,1063.984429,22.2884286,18.7917143,69.5648571,157.0017143,110.2165714,42.3028571,125.8214286,37.409,12.19,234.7055714,92.2731429,10.2064286,7.2497143,12.1254286,305.7924286,14.3284286
1988,41,8.9705714,4.5401429,11.2404286,6.4064286,77.1861429,402.5564286,28.7428571,26.8757143,134.05,30.426,992.5647142,17.8312857,24.2018571,98.7332857,155.0511429,108.3224286,54.4815714,132.01,43.5408571,13.7378571,392.4911429,109.7195714,22.1082857,9.3367143,15.2055714,347.2315714,18.4534286
1988,42,6.6401429,3.3607143,8.3205714,12.7992857,154.207,664.2582857,20.7,24.9437143,235.8422857,22.5225714,1833.987143,14.5805714,17.9151429,82.998,243.408,170.4638571,40.3291429,222.721,60.5467143,22.6685714,269.9295714,99.2922857,12.0241429,6.9111429,30.3787143,494.577,13.6597143
1988,43,5.8104286,2.9407143,7.281,9.2935714,111.9682857,644.2731429,6.3428571,18.8887143,175.0115714,19.7082857,1767.543429,7.1741429,15.6764286,75.0368571,185.5995714,123.495,35.29,162.7217143,54.0505714,21.9867143,244.1588571,81.3482857,9.6987143,6.0478571,22.0575714,522.1675714,11.953
1988,44,5.4835714,2.7752857,6.8708571,12.2214286,147.2455714,687.8197143,6.4428571,32.042,227.9301429,18.599,1947.319714,12.673,14.794,65.1597143,247.6077143,171.9148571,33.3034286,256.5614286,47.592,23.4724286,175.8354286,65.4484286,4.6557143,5.7071429,29.0072857,598.699,11.2802857
1988,45,4.1331429,2.0918571,5.1788571,7.1438571,86.0708571,613.8092857,8.5285714,19.7387143,103.1467143,14.0184286,897.4572857,14.4665714,11.1505714,60.6615714,111.6621429,105.531,25.1015714,133.5347143,49.1722857,20.9468571,162.4757143,72.2248571,4.6911429,4.3015714,16.9557143,504.1052857,8.5022857
1988,46,5.6858571,2.878,7.1248571,5.6068571,67.5535714,495.898,2.5285714,24.0865714,82.4505714,19.286,425.3518572,7.6657143,15.3407143,59.1041429,129.9558571,107.2968571,34.5338571,121.9612857,44.6648571,16.9228571,298.0364286,86.7248571,7.3281429,5.9184286,13.308,364.8625714,11.6968571
1988,47,5.281,2.6727143,6.6171429,6.282,75.6857143,505.7631429,1.6428571,26.0741429,103.8277143,17.9121429,500.4047143,7.5472857,14.2475714,57.5631429,165.7935714,145.4898571,32.0735714,141.3025714,45.6954286,17.2598571,179.3347143,66.4617143,4.0512857,5.4965714,14.91,319.9037143,10.8638571
1988,48,7.5668571,3.8297143,9.4818571,6.064,73.0567143,450.0064286,14.0857143,21.8272857,108.7352857,25.666,356.8168572,11.0671429,20.4155714,83.4554286,264.6951429,182.5462857,45.9581429,156.2147143,24.3737143,15.357,277.7238571,94.764,8.0145714,7.876,14.3924286,317.155,15.5665714
1988,49,5.3198571,2.6927143,6.6661429,5.1008571,61.4545714,415.6627143,4.0285714,28.2204286,96.6388571,18.0445714,495.6355714,9.3842857,14.353,80.8147143,194.6965714,136.4134286,32.3108571,143.0791429,55.2087143,14.185,269.0374286,84.5464286,12.3107143,5.5372857,12.1065714,315.7415714,10.944
1988,50,5.2871429,2.6757143,6.6251429,5.7664286,69.4758571,484.9121429,2.5142857,34.927,98.2751429,17.9328571,1124.967714,17.2327143,14.2645714,56.7565714,280.4992857,162.172,32.1111429,163.3378571,43.7505714,16.5481429,154.2702857,55.8787143,2.9007143,5.5028571,13.6867143,391.0417143,10.8764286
1988,51,3.7491429,1.8975714,4.698,4.1355714,49.8272857,474.4382857,1.2571429,23.1897143,79.4534286,12.7168571,425.1651429,4.6498571,10.1155714,52.7298571,209.6135714,124.029,22.771,117.5198571,42.58,16.1905714,148.4545714,60.0744286,3.3467143,3.9021429,9.8158571,358.7534286,7.7127143
1988,52,6.9578889,3.5215556,8.7186667,4.1942222,50.5352222,418.4842222,7.7555556,20.8118889,66.479,23.6002222,417.6712222,4.4035556,18.7723333,79.5432222,234.4028889,143.3897778,42.2585556,119.1755556,18.9761111,14.2813333,258.7387778,71.5471111,9.7604444,7.242,9.9554444,323.896,14.3134444
1989,1,6.0802857,3.0772857,7.6188571,3.4087143,41.069,379.9085714,5.2857143,11.2128571,59.5138571,20.623,231.0521428,2.9862857,16.404,142.265,215.7252857,122.5698571,36.9277143,103.9504286,40.2595714,12.9648571,365.4105714,101.4782857,21.4052857,6.3282857,8.0904286,282.975,12.5075714
1989,2,5.8662857,2.969,7.3507143,3.1971429,38.5195714,320.4475714,11.2428571,24.9907143,48.8507143,19.8971429,278.3285714,14.4028571,15.8267143,132.0401429,214.7088571,150.0722857,35.6281429,94.4778571,38.8455714,10.9357143,282.9942857,94.7034286,22.1777143,6.1055714,7.5882857,232.5072857,12.0674286
1989,3,4.8885714,2.4741429,6.1257143,3.0212857,36.4004286,255.848,2.7142857,28.2567143,55.3265714,16.5812857,305.7104286,3.6395714,13.1892857,88.3467143,163.7577143,110.8847143,29.6905714,79.8312857,41.7485714,8.7312857,179.7107143,76.1725714,6.5431429,5.0882857,7.1708571,197.828,10.0564286
1989,4,6.0835714,3.079,7.623,3.1198571,37.5891429,253.5867143,1.6428571,24.973,54.3328571,20.634,305.9977143,1.6328571,16.4127143,129.2255714,251.0142857,125.2157143,36.9475714,106.089,48.298,8.6537143,337.9435714,95.781,29.9428571,6.3318571,7.405,231.9371429,12.5144286
1989,5,5.4488571,2.758,6.8272857,2.799,33.723,209.7585714,4.7428571,28.5758571,36.1642857,18.481,116.7791429,1.7004286,14.7002857,88.3992857,178.0387143,97.956,33.0922857,79.3561429,52.3521429,7.1582857,192.5354286,76.062,28.8864286,5.6711429,6.6434286,192.757,11.2087143
1989,6,5.4057143,2.7358571,6.7734286,3.0192857,36.379,187.9155714,3.8142857,21.9298571,28.9894286,18.3344286,163.3457143,5.4661429,14.5837143,88.3271429,152.0444286,92.9447143,32.83,66.7675714,43.6411429,6.4127143,258.9718571,83.8634286,16.058,5.6262857,7.1664286,160.7094286,11.12
1989,7,4.3151429,2.184,5.4072857,2.23,26.8677143,176.2935714,1.8571429,19.9254286,28.5798571,14.6365714,160.201,1.6812857,11.6422857,72.2454286,158.696,95.3887143,26.2082857,64.8114286,43.8147143,6.0161429,150.1065714,56.9021429,5.4414286,4.4912857,5.293,154.6974286,8.877
1989,8,4.3598571,2.2064286,5.463,2.8891429,34.8112857,195.5304286,4.0857143,22.054,86.8994286,14.7878571,440.2654286,3.6714286,11.7625714,60.9262857,355.4708571,167.9161429,26.4791429,115.4731429,43.8844286,6.6728571,141.8752857,55.5301429,4.288,4.5377143,6.8578571,165.6264286,8.9685714
1989,9,5.012,2.5365714,6.2802857,2.3087143,27.8151429,176.5154286,1.5714286,23.5408571,165.9157143,16.9994286,123.8315715,3.263,13.5218571,61.4588571,153.3967143,92.5614286,30.4394286,55.884,41.6015714,6.024,117.6015714,50.4494286,5.4458571,5.2162857,5.4795714,179.946,10.3101429
1989,10,4.4897143,2.2724286,5.6255714,1.7765714,21.4037143,127.0314286,1.8285714,13.7892857,203.37,15.2278571,132.5185714,0.9574286,12.1127143,55.7851429,132.4674286,70.6862857,27.2672857,42.8465714,39.524,4.335,138.4261429,51.8174286,3.7852857,4.6725714,4.2162857,145.2485714,9.2357143
1989,11,3.3492857,1.695,4.1967143,10.5267143,126.8272857,266.9405714,2.2714286,18.666,165.4834286,11.36,766.4052857,0.8977143,9.036,58.3714286,430.468,216.1121429,20.3411429,269.4631429,39.5212857,9.1098571,170.3388571,58.5662857,3.3965714,3.4857143,24.985,283.4194286,6.8895714
1989,12,4.2398571,2.1457143,5.3128571,3.8294286,46.1408571,233.9465714,3.7571429,23.879,40.9498571,14.3807143,332.3497143,7.8482857,11.4391429,51.3381429,134.9454286,100.4805714,25.7507143,80.4775714,21.6607143,7.9838571,88.1062857,22.8712857,1.2588571,4.413,9.0898571,264.2018571,8.722
1989,13,4.0235714,2.0364286,5.0418571,5.1555714,62.114,258.9201429,3.6428571,31.168,98.0525714,13.6477143,641.7308571,20.5768571,10.8557143,49.8704286,340.5347143,190.9884286,24.4378571,139.64,19.8144286,8.8358571,68.2612857,17.8885714,0.9165714,4.1878571,12.2365714,271.6281429,8.2775714
1989,14,2.9355714,1.4857143,3.6785714,3.0301429,36.5092857,249.0332857,1.1285714,25.0122857,33.7567143,9.9568571,160.7875714,2.7351429,7.92,46.4884286,116.9988571,83.4552857,17.8291429,57.8342857,24.1954286,8.4985714,78.7802857,29.2068571,0.3492857,3.0552857,7.1922857,236.6785714,6.0388571
1989,15,2.9118571,1.4738571,3.6485714,2.3542857,28.3621429,200.5938571,2.0571429,19.3087143,21.0114286,9.8761429,202.3262857,2.9797143,7.8557143,44.8394286,87.3338571,68.0364286,17.6842857,45.563,18.9915714,6.8454286,72.6674286,15.6811429,0.0032857,3.0304286,5.5872857,175.0865714,5.99
1989,16,4.1098571,2.0801429,5.1497143,2.1605714,26.0304286,190.0092857,2.5571429,15.0882857,36.4672857,13.9395714,394.297,9.8871429,11.088,42.1664286,87.4197143,71.1747143,24.9607143,51.1717143,25.985,6.4842857,95.328,32.904,0.0018571,4.2775714,5.1278571,153.4274286,8.4544286
1989,17,4.0391429,2.0442857,5.0611429,1.8687143,22.5147143,162.3677143,1.0,8.6255714,18.7192857,13.6998571,203.3118571,2.4081429,10.897,42.2027143,79.4345714,63.3434286,24.5311429,38.0584286,19.7434286,5.5408571,65.8715714,18.7194286,0.0005714,4.204,4.4352857,131.9114286,8.309
1989,18,4.4064286,2.2302857,5.5215714,2.5308571,30.4924286,163.3055714,11.5142857,24.27,49.8282857,14.9461429,260.754,21.3917143,11.8885714,50.4032857,152.3987143,127.7721429,26.763,65.6045714,60.1325714,5.573,273.9125714,102.597,6.1125714,4.5864286,6.0068571,131.9458571,9.0648571
1989,19,4.1665714,2.1088571,5.2208571,2.0631429,24.8562857,150.1968571,2.5,11.6634286,20.8291429,14.132,176.713,3.8832857,11.241,44.2605714,78.2081429,67.0754286,25.3048571,36.5494286,23.1951429,5.1255714,99.282,26.624,2.8108571,4.3364286,4.8965714,120.9247143,8.5711429
1989,20,4.1227143,2.0865714,5.1662857,1.7868571,21.5311429,137.6424286,2.1428571,8.5614286,21.6852857,13.984,360.6924285,9.2902857,11.1231429,41.5851429,56.7117143,56.3678571,25.0395714,31.7298571,24.2212857,4.6972857,101.2914286,29.7615714,9.5227143,4.2911429,4.2417143,107.2237143,8.4812857
1989,21,5.4817143,2.7742857,6.8688571,2.2874286,27.5575714,149.0131429,3.3571429,22.5381429,32.5915714,18.5928571,275.4984286,6.5191429,14.7888571,57.4762857,86.0295714,80.3194286,33.2921429,52.5252857,32.5808571,5.0852857,122.2904286,45.4785714,74.9468571,5.7052857,5.429,113.3447143,11.2762857
1989,22,4.1101429,2.0804286,5.1501429,2.0502857,24.7035714,147.0338571,6.9,22.8631429,17.134,13.9405714,194.9592857,3.8978571,11.0888571,65.4445714,53.4505714,60.5287143,24.9624286,33.5631429,32.5857143,5.0174286,117.6922857,46.5252857,48.2558571,4.2778571,4.8664286,110.4512857,8.455
1989,23,3.3451429,1.693,4.1917143,4.1121429,49.545,175.5045714,16.2857143,34.1334286,90.1081429,11.3464286,590.6892857,5.4997143,9.0252857,49.9668571,105.9785714,104.257,20.317,91.5384286,31.4494286,5.9891429,148.4552857,44.6735714,16.6717143,3.4818571,9.7604286,130.7775714,6.8815714
1989,24,9.5867143,4.8521429,12.0131429,4.8697143,58.6724286,248.8944286,11.0857143,43.1192857,90.5871429,32.5172857,657.6201428,8.0965714,25.8652857,117.4312857,146.7434286,138.8225714,58.2258571,103.5045714,43.9528571,8.4938571,368.925,116.2431429,55.0368571,9.9781429,11.5585714,216.285,19.7217143
1989,25,5.2308571,2.6475714,6.5548571,3.6,43.3725714,271.6517143,7.1,31.135,42.3338571,17.7422857,370.7125715,11.9324286,14.1128571,90.825,78.9875714,70.0441429,31.7698571,60.4931429,51.8298571,9.2704286,205.4691429,75.1712857,22.6445714,5.4444286,8.5442857,216.8517143,10.7607143
1989,26,6.4955714,3.2877143,8.1395714,2.4562857,29.596,225.3841429,4.3142857,23.6314286,30.337,22.0322857,168.787,3.8014286,17.525,93.4597143,47.2117143,54.9441429,39.4512857,42.1901429,46.5878571,7.6915714,280.0131429,90.6747143,35.7914286,6.7608571,5.8304286,175.6964286,13.3625714
1989,27,5.625,2.8471429,7.0482857,2.4827143,29.9137143,215.2622857,9.3714286,24.8522857,53.6858571,19.0792857,514.2807142,5.9168571,15.1761429,85.0152857,58.8387143,63.3388571,34.1635714,55.1744286,47.8557143,7.346,175.0758571,66.5287143,22.7372857,5.8545714,5.8931429,162.5951429,11.5712857
1989,28,6.3118571,3.1947143,7.9092857,3.0237143,36.4305714,250.2364286,10.0857143,28.6788571,47.2944286,21.4094286,405.6571428,10.851,17.0297143,85.906,53.1115714,56.482,38.336,60.5222857,41.4715714,8.5395714,211.8372857,79.4171429,23.4642857,6.5697143,7.1768571,179.8815714,12.9848571
1989,29,7.6225714,3.8578571,9.5515714,2.0871429,25.1464286,188.879,3.0142857,17.5428571,27.2531429,25.8545714,162.455,6.8497143,20.5654286,101.0107143,46.3885714,43.2492857,46.2952857,36.082,56.1271429,6.4458571,261.971,89.319,24.4945714,7.9337143,4.9538571,152.4564286,15.6807143
1989,30,5.0717143,2.5668571,6.3552857,1.6151429,19.4598571,154.3657143,2.1142857,12.3578571,22.0728571,17.2025714,102.1128571,2.4624286,13.6835714,82.2122857,37.8457143,35.6644286,30.8034286,27.8694286,34.628,5.2677143,145.6045714,49.1282857,14.242,5.2785714,3.8335714,121.894,10.4332857
1989,31,4.8345714,2.447,6.058,1.5758571,18.9867143,151.1002857,11.6142857,12.219,49.1098571,16.398,507.0588571,1.7447143,13.0434286,66.3552857,42.6111429,33.839,29.3622857,36.5435714,31.7574286,5.1564286,133.1692857,45.5998571,8.2148571,5.0318571,3.7401429,115.5322857,9.9452857
1989,32,5.1165714,2.5894286,6.4111429,2.1518571,25.9285714,220.2235714,4.7285714,22.764,64.9934286,17.3545714,480.3165715,1.6434286,13.804,61.448,19.4695714,33.9832857,31.075,50.5441429,29.0584286,7.5155714,126.0887143,40.7427143,24.2085714,5.3252857,5.1081429,185.1418571,10.5254286
1989,33,4.3132857,2.1831429,5.4047143,1.737,20.9258571,183.1564286,2.2571429,13.965,27.6608571,14.6298571,139.9852857,1.2894286,11.6368571,54.892,7.9764286,28.6062857,26.1965714,32.4695714,22.355,6.2502857,83.9212857,28.8892857,21.8624286,4.4894286,4.1222857,167.8285714,8.873
1989,34,4.707,2.3821429,5.898,1.4577143,17.5612857,146.931,4.6,11.5012857,22.2477143,15.9651429,94.7734285,3.5588571,12.699,51.8977143,35.762,18.2724286,28.5874286,27.8932857,32.8201429,5.0142857,119.1905714,46.8624286,47.5367143,4.899,3.4595714,133.0164286,9.6828571
1989,35,7.434,3.7627143,9.3154286,1.3175714,15.8714286,123.0998571,6.6714286,10.7521429,19.9277143,25.2152857,71.5658571,9.5344286,20.057,66.7075714,38.9622857,25.2332857,45.1507143,25.5591429,49.891,4.2008571,232.4568571,78.7692857,39.364,7.7375714,3.1265714,108.619,15.293
1989,36,5.2361429,2.6501429,6.561,1.2031429,14.4952857,106.5211429,3.8,10.815,17.6454286,17.7604286,98.8457143,7.8327143,14.1268571,64.3708571,25.404,25.708,31.8017143,21.3407143,38.784,3.6351429,162.8302857,57.382,34.0005714,5.4497143,2.8555714,89.6317143,10.7715714
1989,37,5.0258571,2.5435714,6.2974286,1.1954286,14.399,109.1577143,5.6428571,10.8491429,25.1404286,17.0464286,121.3218571,7.8594286,13.559,64.7282857,29.0162857,24.6518571,30.5234286,22.3758571,37.0108571,3.725,155.8692857,54.162,129.2112857,5.2307143,2.8367143,77.5911429,10.3384286
