accNodesModel,accYears,indicator,value
WTO,2050,Invest,50.86083853266182
WTO,2050,OMFix,2.762644314754593
WTO,2050,SlackCost,8.259231069582768e-05
WTO,2050,SystemCost,63.795295822628596
WTO,horizon,CO2_emission,1330.2818970849285
WTO,horizon,FuelCost,1330.2818970849285
WTO,horizon,Invest,430.1252824599999
WTO,horizon,OMFix,7.515188846408665
WTO,horizon,SlackCost,0.002271574774980402
WTO,horizon,SystemCost,1767.924639966112
global,2020,CO2_emission,3338.6163996538608
global,2020,FuelCost,3338.6163996538608
global,2020,Invest,372.36818169310334
global,2020,OMFix,15.900941794328837
global,2020,SlackCost,22637.883208241765
global,2020,SystemCost,26364.768731383054
global,2035,CO2_emission,436.8321154389245
global,2035,FuelCost,436.8321154389245
global,2035,Invest,2350.4282473155226
global,2035,OMFix,23.11499115834718
global,2035,SlackCost,0.0009149033169980077
global,2035,SystemCost,2810.376268816111
global,2050,CO2_emission,234.30406119775034
global,2050,FuelCost,234.30406119775034
global,2050,Invest,2560.429537772918
global,2050,OMFix,26.17641639780988
global,2050,SlackCost,0.0009082427192590784
global,2050,SystemCost,2820.910923611199
global,horizon,CO2_emission,4009.7525762905357
global,horizon,FuelCost,4009.7525762905357
global,horizon,Invest,5283.225966781544
global,horizon,OMFix,65.1923493504859
global,horizon,SlackCost,22637.885031387796
global,horizon,SystemCost,31996.055923810367
