,2020,2030,2040,2050,2060,2070,2080,2090,2100
t4221,0.00014970734404673564,0.000147551473191402,0.0001394262767726256,0.00013941910919958945,0.0001394190407510251,0.0,0.000258346663829213,0.00014376927072908626,0.00014376930626401054
t4222,0.00013894787966391308,0.00013714152212683045,0.0001301188930204994,0.00013004505880514822,0.00013004515432534985,0.0,0.000240799647430838,0.00013362159317837876,0.00013362155178209075
t4223,0.00012626017246694332,0.00012481863471898598,0.00011854614014553098,0.00011840570439334993,0.00011840564459161663,0.0,0.00021991383740306285,0.00012157822774228055,0.00012157826699541815
t4224,0.00011652106830709572,0.00011521807390419538,0.00010927800735282335,0.00010901402517387092,0.00010901400050928884,0.0,0.00020342162974202913,0.00011205446893794766,0.00011205446738692359
t4225,0.00011004918982736097,0.00010872369327223417,0.00010285144776722242,0.0001024228549143439,0.00010242286572147525,0.0,0.00019209652744224133,0.00010549380597395534,0.0001054937935186895
t4226,0.00010552129335257176,0.00010417944716647263,9.833012975179842e-05,9.773652559179585e-05,9.773662013086329e-05,0.0,0.00018417360914211846,0.00010089082704985607,0.00010089081788789233
t4227,0.00010386138454740106,0.00010250895855447367,9.674380222689729e-05,9.598570491567345e-05,9.598571518492034e-05,0.0,0.00018126924148511417,9.916925602391874e-05,9.916932138590961e-05
t4228,0.00010539729923969708,0.00010404041566007284,9.846574181658955e-05,9.754415490454127e-05,9.754407639658762e-05,0.0,0.0001839569229457011,9.709558829680323e-05,9.70955702726715e-05
t4229,0.0001097812397010869,0.00010842689925952116,0.00010656007466788513,0.00010203362901416725,0.0001020335925195701,0.0,0.00019162856252048096,0.00010156505878483897,0.00010156501682989975
t4230,0.00011607806766852796,0.00011473317844164736,0.00011301018482913719,0.00010842222242457569,0.00010842229002154445,0.0,0.00020264742436115055,0.00010794048703796259,0.00010794055222803217
t4231,0.00012299832114466403,0.0001216697161983259,0.00012008850659588332,0.00011528818586034979,0.00011528816112585413,0.0,0.0002147572678374288,0.00011479982448489172,0.00011479986882999467
t4232,0.00012921606927541104,0.00012791136023990572,0.00012646835753977616,0.00012117977011574524,0.00012117964424155664,0.0,0.0002256379351589894,0.00012069115510605025,0.00012069116791498014
t4233,0.00013368715111024528,0.00013241365945853713,0.0001311054658854849,0.00012497708088441344,0.00012497711911670773,0.0,0.00023346216817354782,0.00012449449669996507,0.00012449451647604125
t4234,0.00013588564734688097,0.00013465082677214282,0.0001334730837576125,0.00012616037710537164,0.00012616041325179186,0.0,0.00023730948953781401,0.00012568975994619105,0.00012568972456399846
t4235,0.00013589716382795294,0.0001347086026732843,0.00013365658199289426,0.00012491414288625218,0.00012491420627599577,0.0,0.0002373298587426636,0.00012446095470755957,0.0001244610204303198
t4236,0.00013434934877188255,0.0001332143437506118,0.00013228279841324462,0.00012204280934851674,0.00012204279319527598,0.0,0.00023462145688404006,0.00012161224083008501,0.00012161221815045645
t4237,0.00013219883787304667,0.0001311249139011122,0.00013030769013530266,0.00011872194077231745,0.00011872198456084162,0.0,0.00023085807069148168,0.00011831900133415753,0.00011831895611174036
t4238,0.00013043604850363318,0.00012943068176809617,0.00012872195137479282,0.00011615555497997269,0.00011615562265333196,0.0,0.00022777371652610808,0.00011578460230686506,0.00011578463436983241
t4239,0.00012979074168090147,0.00012886110108058737,0.00012825447244811777,0.00011523081485956888,0.00011523082926294727,0.0,0.00022664480602629664,0.00011489573950811874,0.00011489580587399032
t4240,0.00013051704775383924,0.00012966996369656792,0.0001291586182983243,0.00011626596709468312,0.00011626597380538717,0.0,0.00022791594976686826,0.00011597049655129229,0.00011597050101484107
t4241,0.0001344050117637303,0.0001335148311999275,0.00013302346401747287,0.00012077538961158871,0.00012077540387190147,0.0,0.00023428132628237035,0.00012050224585106972,0.00012050220652661679
t4242,0.000142532192456207,0.0001413567885580559,0.00014074981912421945,0.00012949098792698654,0.00012949098859738514,0.0,0.0002472410572713391,0.0001292046027177865,0.00012920453381816562
t4243,0.00015030504941436994,0.00014882861080521862,0.00014808739347792516,0.000138011895972888,0.00013801187330171393,0.0,0.00025950841089201473,0.00013771098389853844,0.00013771098205973473
t4244,0.00015294270746254939,0.00015139159199055818,0.00015062261294677,0.00014176049551447808,0.00014176051462107047,0.0,0.0002635202662644196,0.00014148050084280837,0.00014148056150948423
t4245,0.00014810540152962709,0.00014681542403987373,0.00014618175939815404,0.00013840096723424854,0.00013840089282280977,0.0,0.0002555450201794244,0.00013819338558706726,0.0001381933979356142
t4246,0.00013714209543183096,0.00013635956883466924,0.00013597827624250213,0.0001290094426535856,0.0001290095024212913,0.0,0.00023764909334970314,0.00012891205247503608,0.0001289120805711466
t4247,0.0001243081289252474,0.0001240451235676308,0.00012391272757203368,0.00011740627372475965,0.00011740626904329118,0.0,0.00021650445394306314,0.00011741996287479381,0.00011742002418906382
t4248,0.00011444157570820355,0.00011447041680905876,0.0001144603115248559,0.00010807103767316482,0.00010807094210063297,0.0,0.00019978590227296786,0.00010815982905571555,0.0001081598238968989
t4249,0.00010784416758478453,0.00010800373695161744,0.00010802354668980616,0.00010154094974600563,0.00010154094438786607,0.0,0.00018824165542445328,0.0001016784043378273,0.00010167843007166312
t4250,0.0001031988030030614,0.00010349114887387863,0.00010353441446110538,9.692281614136694e-05,9.692281209455715e-05,0.0,0.00018011241112693134,9.710755411993667e-05,9.710749413677341e-05
t4251,0.00010142871986230234,0.00010185680317720559,0.0001019164899138723,9.524745920751162e-05,9.524750402979227e-05,0.0,0.00017701488721704288,9.547728138231662e-05,9.54772015418909e-05
t4252,0.000102862137873058,0.00010342783281783318,0.0001034983035784403,9.688833168537196e-05,9.688831150448932e-05,0.0,0.00017952398694200865,9.71605052427791e-05,9.716055988312016e-05
t4253,0.00010715279483776499,0.00010785679093821197,0.00010793189569956382,0.00010490975635520245,0.00010490982553566703,0.0,0.0001870321460882111,0.00010177874765780448,0.0001017787361651007
t4254,0.00011336478472797602,0.00011420818281027054,0.00011428230842389274,0.00011129603018336907,0.0001112961130699528,0.0,0.00019790298000053395,0.00010829917907472612,0.0001082991783697237
t4255,0.00012020979719444202,0.00012119194379208299,0.00012126034398932445,0.00011831972521158661,0.00011831964679725634,0.0,0.00020988112603166387,0.00011529899716962331,0.00011529903272873486
t4256,0.00012636190138307887,0.00012748213014329767,0.00012754030124149704,0.00012465450431398494,0.00012465443712724968,0.0,0.0002206467775844616,0.0001213260032656806,0.00012132604541201021
t4257,0.00013077732022606536,0.00013203429075606487,0.00013207810465987684,0.00012925609156529868,0.00012925608016795266,0.0,0.00022837337889301674,0.0001252596498469461,0.00012525964625955877
t4258,0.00013292975053841324,0.0001343218470976067,0.00013434759513345802,0.00013159825107426795,0.00013159818824002136,0.0,0.0002321406282106328,0.00012657928227849592,0.00012657928123474755
t4259,0.00013290594981086454,0.00013443001202668433,0.00013443492851816433,0.00013176618882857537,0.00013176625177619742,0.0,0.00023209866062477887,0.00012546853354684229,0.0001254685414360009
t4260,0.00013133279849643586,0.00013298561449814767,0.00013296713889070723,0.00013038727450522406,0.00013038724289672106,0.0,0.00022934600842458545,0.00012273109240260065,0.00012273105889504333
t4261,0.00012916693228950406,0.00013094472695828285,0.00013090116464171131,0.00012841733062665819,0.00012841728457192825,0.0,0.00022555645833959096,0.00011954196498984198,0.00011954201688988989
t4262,0.0001273995363276618,0.00012929745423350056,0.00012922769998690098,0.0001268466641713168,0.00012684661984100885,0.0,0.00022246367553772784,0.00011710432895749466,0.00011710436036688458
t4263,0.00012675998774546604,0.00012877298623592412,0.0001286762240070702,0.00012640439715721062,0.00012640445419035998,0.0,0.0002213447740437477,0.00011630450318915063,0.00011630446023155838
t4264,0.00012750241689190456,0.00012962432337283516,0.00012950069040965707,0.00012734382796514594,0.0001273438342272807,0.0,0.0002226434864495037,0.00011746019442186446,0.00011746016483081153
t4265,0.00013161111345567472,0.00013369185233995455,0.00013346778487809097,0.00013139644741922996,0.00013139651199661008,0.0,0.0002293565442201973,0.00012223729020541713,0.00012223735630810555
t4266,0.00013987917909993162,0.00014166967540168047,0.00014122083063724218,0.00013918173861684365,0.000139181722353904,0.0,0.00024254525316713059,0.0001310990657551399,0.00013109906288242136
t4267,0.0001476662397180833,0.00014914545490234604,0.00014846714651029974,0.0001464612062469254,0.00014646109317740914,0.0,0.00025484825289629306,0.00013963653923222281,0.0001396365495794008
t4268,0.00015024900253981976,0.00015163403972183218,0.00015084477337707906,0.00014892893247458493,0.00014892890009049708,0.0,0.0002587888160517243,0.0001433584755411984,0.00014335843357274263
t4269,0.0001453706211577408,0.00014698242013769358,0.0001462543736730784,0.00014451028294274238,0.0001445102877537202,0.0,0.000250761944568231,0.00014001718431457758,0.00014001720301202872
t4270,0.00013442766084317183,0.000136494379270666,0.00013595394064766262,0.00013444020323694037,0.0001344403011872644,0.0,0.00023290816092095718,0.00013071804379646596,0.00013071804536233993
t4271,0.00012166778369815117,0.00012418547415853155,0.0001238387395135297,0.0001225579112450159,0.00012255789207860505,0.0,0.00021189012665825312,0.00011923980440095291,0.00011923973328162656
t4272,0.00011189374621238532,0.00011462132007596706,0.00011435374517003452,0.00011325112873558737,0.00011325110422699557,0.0,0.00019533101669508407,0.00010999587626359868,0.00010999591692486884
t4273,0.00010539230876456589,0.00010815595930302669,0.00010788754211542084,0.00010692408157399507,0.00010692405116168656,0.0,0.00018395464018998518,0.00010352019890957766,0.00010352025747702559
t4274,0.00010084944086438315,0.00010363915015488484,0.0001033754480754602,0.00010255043193764376,0.00010255034032815975,0.0,0.00017600520680423912,9.894708743377205e-05,9.894713701741494e-05
t4275,9.918838041110524e-05,0.00010199398796530406,0.00010174084187047425,0.00010105306428114375,0.00010105311619153917,0.0,0.00017309855639151893,9.730692169277398e-05,9.730692303942473e-05
t4276,9.7175299519728e-05,0.00010354839714121971,0.00010331186152120214,0.00010275981289467164,0.00010275975383625535,0.0,0.00016957573753209818,9.897299768071452e-05,9.897298722661301e-05
t4277,0.00010170473152532679,0.00010795440319128203,0.0001077411360367896,0.00010732212188669064,0.00010732220319191803,0.0,0.00017750216776409166,0.00010700960252962959,0.00010700958060944815
t4278,0.0001081397572656313,0.00011427624757051938,0.00011409311879949529,0.00011380442641966843,0.00011380438207212765,0.0,0.00018876282611405353,0.00011340085958815806,0.00011340086278994419
t4279,0.00011505732356285059,0.00012122465708770647,0.00012107841579241941,0.00012091657485070722,0.00012091657724228935,0.0,0.00020086845527208705,0.00012041914462269425,0.00012041919458722017
t4280,0.00012100596991921631,0.00012747316036869122,0.00012737112960640307,0.00012733207541512073,0.0001273320380696472,0.0,0.00021127764574001666,0.00012673851252334233,0.00012673856949565115
t4281,0.0001248643749610227,0.00013197757012252414,0.00013192718472091247,0.00013200618827119523,0.0001320061069814117,0.0,0.00021803038834084833,0.00013131463900970124,0.00013131469367675313
t4282,0.00012611314539192473,0.00013421104399952719,0.0001342198332605506,0.00013441205897240634,0.000134412015777025,0.0,0.0002202156879473428,0.00013362131052113937,0.00013362127871650062
t4283,0.00012493577714366882,0.00013425985012606223,0.0001343346423168499,0.00013463473886762064,0.00013463474752761,0.0,0.00021815506192225542,0.0001337440779821068,0.00013374406721019147
t4284,0.00012213535282967243,0.00013275028982317875,0.00013289903847611605,0.0001333011337173928,0.00013330114751300236,0.0,0.00021325521457636384,0.0001323103462449303,0.00013231029081833232
t4285,0.00011888808905008429,0.00013063922698786358,0.00013086897885498808,0.00013136691140535085,0.00013136695818232401,0.0,0.0002075725576165106,0.00013027643896948652,0.00013027640728125177
t4286,0.00011639630642881624,0.00012891676644652734,0.00012923496141439343,0.0001298220696323017,0.0001298221688939555,0.0,0.0002032124941991336,0.00012863297556069578,0.0001286330075380435
t4287,0.00011554677400840856,0.0001283126257450937,0.00012872587647073467,0.000129395730416256,0.0001293957314534846,0.0,0.00020172624463148643,0.00012810958857245792,0.00012810963182364598
t4288,0.00011665734666644715,0.00012908006910774454,0.00012959548147665288,0.00013034088286038777,0.00013034081930861507,0.0,0.00020366957213209503,0.00012895982154849001,0.0001289598670494177
t4289,0.00012123783507146494,0.0001326553157391106,0.00013321834503098604,0.00013400396713666293,0.00013400409703563464,0.0,0.00021129520539936978,0.00013251301148556032,0.00013251299650806508
t4290,0.0001305558199067815,0.0001403089078305038,0.00014079378019876823,0.00014155095991863405,0.0001415509742725702,0.0,0.00022636244670389867,0.0001399139202031269,0.00013991398421896317
t4291,0.00013988954393289637,0.0001477490720496438,0.00014814430736908207,0.0001488576439803531,0.00014885774262348215,0.0,0.00024134838678562266,0.00014707362807642906,0.00014707367297005819
t4292,0.00014416446170680501,0.00015037141203752595,0.00015079296211064654,0.0001515066069005065,0.00015150667763442626,0.0,0.0002481933175980582,0.00014961311493403025,0.00014961309193631505
t4293,0.00014074406682843522,0.00014584589693167785,0.0001464702539498805,0.00014725604976178753,0.00014725600199342077,0.0,0.00024267185831106653,0.00014530890471194755,0.00014530885006110966
t4294,0.00013079804989199486,0.00013537368507866165,0.00013633212364166044,0.0001372416400297891,0.0001372415715242066,0.0,0.00022654752551348045,0.00013528427727944683,0.00013528424816033422
t4295,0.00011856447593196245,0.00012298194145986773,0.00012428423790293035,0.00012531264711539608,0.0001253127388274412,0.0,0.00020645699245780758,0.00012335293832921987,0.000123352920265611
t4296,0.00010898583474171739,0.00011331067771582638,0.00011484026081202758,0.00011592498850513624,0.00011592489995725326,0.0,0.00019024626613620423,0.00011393395114161436,0.00011393388682185934
t4297,0.00010250167201550589,0.00010674559415461442,0.00010841919636074524,0.00010951335391112575,0.00010951324434203526,0.0,0.00017890009224519267,0.00010747250086864173,0.00010747251780656571
t4298,9.792387078940489e-05,0.00010212985366890157,0.00010394968961175375,0.0001050461477910212,0.00010504617897067779,0.0,0.00017088920005171073,0.00010296308149077471,0.00010296311265131648
t4299,9.62820044712469e-05,0.00010038787067695131,0.00010235453062098345,0.0001034467185158813,0.00010344672146790031,0.0,0.00016801626418494852,0.00010132922842812261,0.00010132927020376242
t4300,9.794920704776318e-05,9.828551379934239e-05,0.00010396146489957933,0.0001050432096535149,0.00010504313480096594,0.0,0.00017093397718306115,0.00010289938939283615,0.00010289939734695504
t4301,0.0001025469701743889,0.00010271842917322402,0.00010842272894709291,0.00010948752922883353,0.00010948762258029369,0.0,0.00017897998869524935,0.00010732599019956706,0.0001073259726065344
t4302,0.00010904303326437475,0.0001090497709608682,0.00011480218738139156,0.0001158445763207533,0.00011584460998110274,0.0,0.00019034740977407814,0.00011367390648139177,0.00011367392838006464
t4303,0.00011601434313992983,0.00011585756607025436,0.00012181005367598139,0.00012282466320282472,0.00012282476429001217,0.0,0.0002025466319164637,0.0001206539385695329,0.00012065393997286038
t4304,0.00012200867153788095,0.00012169029391654068,0.00012812023416690628,0.00012910207130444214,0.00012910209591669396,0.0,0.0002130364212208241,0.0001269405182304138,0.00012694045598861354
t4305,0.00012590584873262958,0.00012542831557532357,0.00013268806456924128,0.00013363252470034018,0.000133632581490382,0.0,0.0002198564173169782,0.0001314893211836334,0.00013148927361070347
t4306,0.00012718571366242588,0.00012655191175323,0.00013498660075279218,0.00013588978749925896,0.0001358898333317324,0.0,0.00022209597627087372,0.0001337743223067196,0.00013377428646883145
t4307,0.00012603176225901627,0.00012524549046349234,0.00013510121355429439,0.00013595952960532957,0.00013595959555429604,0.0,0.00022007696663845324,0.00013388135518136194,0.0001338813281801587
t4308,0.000123247844901223,0.00012231342943478792,0.00013365893705045938,0.00013446927533437112,0.00013446922079952717,0.0,0.0002152057415373072,0.00013243773044080748,0.0001324377214270552
t4309,0.00012000979430649244,0.00011893182440816084,0.0001316155321031291,0.00013237531112527616,0.0001323753393993804,0.0,0.00020953923946405884,0.00013039986596401245,0.0001303999239498496
t4310,0.00011752031498143879,0.00011630447189917511,0.00012996130041843386,0.00013066840787293211,0.0001306684480738549,0.0,0.00020518321476833306,0.0001287584753749771,0.00012875843566577215
t4311,0.00011666655985130472,0.00011531858814316752,0.00012942532856757342,0.00013007830615061424,0.00013007838651137108,0.0,0.00020368923895057052,0.0001282429085703619,0.00012824288783162474
t4312,0.00011776599991097376,0.00011629260013866659,0.00013026078523879748,0.000130858613616761,0.00013085870868084664,0.0,0.0002056137776156713,0.00012910670909388385,0.00012910668531503913
t4313,0.00012240023189432733,0.00012068541534371945,0.0001339066106043905,0.00013441963627439628,0.00013441962620130467,0.0,0.00021331878054322206,0.0001327411158777338,0.00013274109729767902
t4314,0.00013173894639557338,0.0001295364723450721,0.00014147399932549188,0.00014184137161530938,0.0001418414387992443,0.0,0.00022841499528568362,0.00014020590513139856,0.00014020589133480196
t4315,0.0001410350499168532,0.00013832263038897818,0.00014876152870593897,0.00014897687050758243,0.00014897697260386365,0.0,0.00024333894976989116,0.00014738803714569093,0.0001473880624861502
t4316,0.00014523549444649656,0.00014223793700468833,0.00015131127102976864,0.00015142774110428478,0.00015142765606232235,0.0,0.0002500632457225708,0.0001499263933743346,0.0001499263891900466
t4317,0.0001417367874968375,0.00013879407118961657,0.00014688278153336955,0.0001469811019467243,0.00014698113883652,0.0,0.0002444128985359273,0.0001456255750391244,0.00014562560614564938
t4318,0.00013172858156260863,0.00012909431522035476,0.0001366500564129508,0.0001367911771584285,0.00013679116124725474,0.0,0.00022818268099244197,0.00013562582144368844,0.0001356258532135749
t4319,0.00011944740614747878,0.00011713971620517458,0.00012451719234707952,0.0001247061536785694,0.00012470606117194678,0.0,0.0002080073347820936,0.00012373895389912275,0.00012373894398817794
t4320,0.00010982231515024351,0.00010761882809424118,0.00011498647063586172,0.00011517081499891392,0.00011517083375154253,0.0,0.0001917139024649371,0.00011437235251988089,0.00011437233913772941
t4321,0.00010328747990731543,0.00010103132009651313,0.0001084721851559603,0.00010861567558354312,0.00010861572163865274,0.0,0.00018027905229419235,0.00010796564353226673,0.00010796567426232325
t4322,9.865670286828344e-05,9.635674844205804e-05,0.00010390376598923403,0.00010401037700064248,0.00010401027338580994,0.0,0.00017217579629251304,0.0001035136035739923,0.00010351361288099932
t4323,9.696070908908729e-05,9.462584575991574e-05,0.00010220478821080164,0.0001022787315377191,0.0001022786481813755,0.0,0.0001692078626686505,0.00010193948540792756,0.00010193948077581827
t4324,9.85726325564582e-05,9.621217678075428e-05,0.00010370319358660518,0.00010374919204021405,0.00010374923583301723,0.0,0.00017202899754032106,0.00010357107721266468,0.000103571047676788
t4325,0.00010655777664904746,0.000100737164252802,0.00010805180738058752,0.00010807459436593561,0.00010807462047236814,0.0,0.00018600209647055772,0.00010806042792653625,0.00010806042802209505
t4326,0.00011289990277537155,0.00010716928409631854,0.00011431488672021013,0.00011431983759379985,0.00011431986147667068,0.0,0.00019710050356809688,0.00011447175364906019,0.00011447182603439661
t4327,0.00011987159653362903,0.00011408577176858269,0.00012120323384337045,0.00012119585255262182,0.00012119587981335327,0.0,0.00020930095488663717,0.00012151557205421966,0.0001215155529315538
t4328,0.00012614769483514058,0.00012003510668475269,0.00012739114759570652,0.00012737707531061194,0.00012737719325370657,0.0,0.00022028381942563283,0.00012786546693671999,0.0001278654201642149
t4329,0.00013068403672938255,0.00012389712228662458,0.00013183474871148175,0.00013181969385895326,0.00013181965158655975,0.0,0.00022822201462939295,0.00013247673713984086,0.0001324767698064424
t4330,0.00013295431903136674,0.00012515130783012475,0.00013400748557009618,0.00013399747230638585,0.00013399750133459223,0.0,0.00023219506315462742,0.0001348228864457113,0.000134822858334894
t4331,0.00013304453146643038,0.00012398207132848556,0.00013399551402747353,0.0001339965444734891,0.00013399648661135494,0.0,0.0002323529244922119,0.00013498899468338248,0.0001349889732355506
t4332,0.0001315819383702924,0.00012119299905968375,0.00013242626066991948,0.00013244428003726612,0.0001324442137391114,0.0,0.0002297941309312768,0.00013360199560978226,0.00013360198208146545
t4333,0.00012952355932003217,0.00011795992294786328,0.00013025627137846436,0.00013029727471424162,0.0001302973130498163,0.0,0.00022619211800817352,0.0001316177417893882,0.00013161779648178685
t4334,0.00012785981168783746,0.00011548584805788757,0.00012847624036883262,0.00012854645403811925,0.000128546534944278,0.0,0.00022328090208402154,0.00013002638153172176,0.00013002637022256484
t4335,0.00012732045649096771,0.00011465719917439282,0.00012781623548620955,0.000127921403943358,0.0001279214654301077,0.0,0.00022233707039379192,0.00012955679363804446,0.00012955678842942102
t4336,0.00012815924019570824,0.00011579240329590758,0.00012852981792843896,0.0001286757320883964,0.00012867578531662775,0.0,0.00022380488231911832,0.00013046205055667438,0.00013046200086067034
t4337,0.00013229480854864628,0.00012062552890737645,0.00013232342315624285,0.00013248216654721578,0.00013248226586050978,0.0,0.00023057781852820608,0.00013439287056554616,0.00013439287105231767
t4338,0.00014061776941934613,0.000129801080695962,0.00013992947407237154,0.00014004787062593758,0.00014004778863693055,0.0,0.00024386819790279385,0.00014203950264320714,0.00014203952677246083
t4339,0.00014850156847850222,0.00013871545375336014,0.00014706804606182513,0.00014714749331287054,0.0001471474266070308,0.0,0.0002563373120094367,0.0001492114589968821,0.00014921141245324786
t4340,0.000151204102703387,0.0001426423683126786,0.0001493603020918691,0.00014945887969743173,0.0001494588393011715,0.0,0.0002604791088610546,0.0001516225252487284,0.0001516225816140115
t4341,0.00014644050224932518,0.0001392143315116182,0.00014468217649356792,0.0001448831171284102,0.00014488319854342405,0.0,0.0002526464472100067,0.0001471897059827313,0.00014718972584585937
t4342,0.0001355912093141414,0.00012960453710532095,0.00013427694340650462,0.0001346418522531622,0.00013464172374986637,0.0,0.0002349547392185621,0.0001371199476110108,0.00013711997710085067
t4343,0.00012290734094419563,0.00011780506242745212,0.00012204222310094217,0.00012257569470886984,0.00012257577657566227,0.0,0.00021407033396353517,0.00012521809923275837,0.00012521804926799706
t4344,0.0001132024023448615,0.00010845407240024066,0.00011243319572568434,0.00011308350025891215,0.00011308354805243816,0.0,0.00019763326363287018,0.00011584603314688864,0.00011584598310574614
t4345,0.00010676929601806899,0.00010202933942992943,0.00010584354840369929,0.00010657413393311318,0.00010657409848522636,0.0,0.00018637576602159188,0.00010942245894399194,0.00010942247918561588
t4346,0.00010229168817729396,9.751411318318873e-05,0.0001012078138415702,0.00010202094863124532,0.00010202090847910399,0.0,0.0001785409972114216,0.0001049458278058921,0.00010494584190118111
t4347,0.0001006935844872094,9.593859865525794e-05,9.944976336921287e-05,0.00010034713808555122,0.0001003472493395997,0.0,0.0001757447970560325,0.00010333910983821974,0.00010333912396891235
t4348,0.00010230320465836591,9.767583294300479e-05,9.733590294972629e-05,0.00010188100050265579,0.00010188100351276271,0.0,0.00017856136641627123,0.00010493018743864684,0.00010493018614068089
t4349,0.00010677236707968818,0.00010578952170832823,0.00010176203738856027,0.0001062744439074706,0.00010627450144941668,0.0,0.00018638243869214605,0.00010937101532642616,0.00010937105183280986
t4350,0.00011316593348813364,0.00011226332462207467,0.000108090862085209,0.00011259205810127949,0.00011259204148437608,0.0,0.00019757092684216668,0.00011572590382015539,0.00011572592526795651
t4351,0.00012019482576904849,0.00011936949664557497,0.00011490090354432926,0.000119544155357633,0.00011954416406385539,0.0,0.00020987076583264556,0.00012270527637473798,0.00012270529970770863
t4352,0.00012653234530294376,0.0001257813025877769,0.00012074026877702852,0.00012580470782829324,0.00012580475275712194,0.0,0.0002209612710834758,0.00012898290522303876,0.00012898289558085118
t4353,0.0001311347150219983,0.00013045376370703047,0.00012448932416589232,0.00013032913031036256,0.00013032914999138622,0.0,0.00022901500884577936,0.00013351427764649704,0.00013351423700517343
t4354,0.00013347524785852136,0.0001328605652874579,0.00012562838700821895,0.00013259087763494888,0.00013259084124689975,0.0,0.00023311079938989209,0.00013577299164632166,0.00013577294454478647
t4355,0.0001336391657724455,0.00013308612873711982,0.00012434174055847853,0.00013267531042855096,0.0001326753169564041,0.0,0.00023339807541690894,0.00013584440970880308,0.00013584439670753464
t4356,0.00013225411698219205,0.00013175781064466642,0.00012143383322995449,0.0001312093344517235,0.00013120942239973484,0.0,0.0002309743156363993,0.0001343558424671884,0.00013435582515392466
t4357,0.00013027558553403067,0.0001298311558225836,0.00011808042751202975,0.00012914908150454292,0.0001291491537068233,0.0,0.0002275124287949338,0.00013226333092411472,0.0001322633235368316
t4358,0.00012869437268285162,0.00012829626909728197,0.00011548515407527452,0.0001274847039266322,0.00012748475391685925,0.0,0.00022474537767407083,0.00013055749448450245,0.0001305574827953491
t4359,0.0001282390877978071,0.0001278820765639847,0.00011453508460254826,0.00012694516909718588,0.00012694530167583527,0.0,0.00022394904712240736,0.0001299675888259323,0.00012996757009882555
t4360,0.00012916347734518246,0.00012884131481307316,0.00011554874062953258,0.0001277837753970103,0.0001277838435910503,0.0,0.00022556664294201575,0.00013074706327304152,0.00013074708133675608
t4361,0.00013299961719024975,0.00013259015296476382,0.0001198384779843871,0.00013132840634013672,0.00013132839869930702,0.0,0.00023189391499672162,0.00013420641100664018,0.00013420645827612876
t4362,0.0001411847641707886,0.0001404252510834873,0.00012848860442104946,0.00013877009008832943,0.0001387701252407785,0.0,0.00024498183149896806,0.00014151583299772992,0.00014151587799247315
t4363,0.00014921251924334406,0.00014806275034396894,0.00013712460051232118,0.0001459929599117109,0.00014599292524380473,0.0,0.0002576809771431366,0.00014859375870977367,0.00014859382911025875
t4364,0.00015222292739555237,0.00015089139514779917,0.00014104204251709065,0.0001485737271139549,0.00014857362011704112,0.0,0.00026231058133158386,0.00015105560904562723,0.00015105560642705805
t4365,0.0001477587554493613,0.00014657165722409876,0.0001377736151263071,0.00014426162372641974,0.00014426168056058428,0.0,0.0002549602835229659,0.00014666923978596698,0.00014666926283108978
t4366,0.00013709986833456713,0.00013629836331382532,0.000128354366139838,0.00013418736877258245,0.00013418725457996537,0.0,0.0002375878101385608,0.00013655256031251065,0.00013655263782644375
t4367,0.00012450928346130418,0.00012409894221526943,0.00011666641169897612,0.00012220023166332797,0.00012220032897786517,0.0,0.0002168730311928849,0.00012451974741334903,0.0001245197295321957
t4368,0.00011487267598299696,0.00011461604373796327,0.00010728837621989651,0.00011275968657795471,0.00011275959765893349,0.0,0.00020056063444362705,0.00011499316203662242,0.00011499310824593658
t4369,0.00010851173960425535,0.0001082374787251852,0.0001007603529041986,0.00010630181497792402,0.00010630189897682348,0.0,0.00018942974197628466,0.00010841977949685834,0.00010841978233869356
t4370,0.00010410246288450724,0.00010380509098510395,9.614601011495261e-05,0.00010179486668207637,0.00010179487887799776,0.0,0.00018171385205993494,0.0001037938111172901,0.00010379377817646291
t4371,0.00010256731595761602,0.00010224223966838224,9.447568553689577e-05,0.00010016172614502209,0.00010016180866798507,0.0,0.00017902827775847038,0.00010203888653710684,0.00010203887665062212
t4372,0.0001042349024168347,0.00010387711299885563,9.612226328450439e-05,9.816858644403802e-05,9.81685117087346e-05,0.0,0.0001819463419497701,0.00010348345346845925,0.00010348339362235933
t4373,0.00010875627288568314,0.00010836173648517439,0.00010070775661857772,0.00010271001919588068,0.00010271003239762817,0.0,0.00018985854885768757,0.00010778022038323845,0.00010778017170476808
t4374,0.00011519590521841642,0.00011476035158236685,0.00010719927654201638,0.00010914871558271234,0.00010914870501903903,0.0,0.0002011272846509519,0.00011399415713360067,0.00011399414329541257
t4375,0.0001222635696522735,0.00012178394891610789,0.0001141743682854917,0.00011606199849621946,0.000116062014434692,0.0,0.00021349560631290788,0.00012083625248892807,0.00012083625676519749
t4376,0.00012863333533317026,0.00012810632092914565,0.00012018074635051693,0.00012199780945302551,0.00012199789169202591,0.0,0.00022464212687707457,0.00012698103243472382,0.00012698105173967813
t4377,0.00013325988966247587,0.00013268328033053066,0.00012409818835528637,0.00012583594486914967,0.00012583595549666858,0.0,0.0002327387102081997,0.0001313846437859858,0.00013138459846782398
t4378,0.0001356169294552021,0.000134988248587485,0.0001254060303231128,0.00012705604512834468,0.00012705603334910447,0.0,0.0002368636497868386,0.00013352106142024196,0.00013352106364492643
