,Date,Hour,AKL,BOP,CAN,CEN,HBY,NEL,NIS,OTG,TRN,WEL,WTO,timestamp
4622,12/07/20,15,0.9780135,0.280689,0.6195005,0.2346055,0.2271495,0.139133,0.20967,0.9947825,0.089894,0.4248365,0.374469,t4623
4623,12/07/20,16,0.9833105,0.274369,0.648161,0.236525,0.2296785,0.1476625,0.215656,0.997398,0.095335,0.4197035,0.384701,t4624
4624,12/07/20,17,1.0371325,0.297746,0.726692,0.26328,0.2388465,0.1670065,0.2399705,1.022204,0.105062,0.453961,0.415191,t4625
4625,12/07/20,18,1.205945,0.363898,0.838141,0.293232,0.2755305,0.1895795,0.3024955,1.081583,0.1202535,0.517714,0.4767775,t4626
4626,12/07/20,19,1.290498,0.379295,0.860454,0.298316,0.285889,0.1901765,0.332334,1.1067205,0.1211755,0.530593,0.4975925,t4627
4627,12/07/20,20,1.2426875,0.3505325,0.8197525,0.274146,0.2720825,0.1751425,0.316487,1.0800685,0.111834,0.4963035,0.47668,t4628
4628,12/07/20,21,1.180808,0.331471,0.7733535,0.262371,0.2403085,0.1639125,0.2878215,1.056111,0.1038705,0.457236,0.4542605,t4629
4629,12/07/20,22,1.096403,0.302666,0.725816,0.2436095,0.219638,0.1475665,0.2531695,1.0244975,0.0954775,0.413684,0.4317005,t4630
4630,12/07/20,23,0.959455,0.2650665,0.6583985,0.2147675,0.200623,0.127692,0.209202,0.959639,0.0840635,0.346714,0.378438,t4631
4631,12/07/20,24,0.8448305,0.243796,0.6338895,0.195421,0.191402,0.1177565,0.176839,0.933875,0.0785945,0.301562,0.3344765,t4632
4632,13/07/20,1,0.7698375,0.224557,0.5905415,0.17973,0.1805795,0.1063185,0.156358,0.9025445,0.0745995,0.2603275,0.3089125,t4633
4633,13/07/20,2,0.723519,0.21291,0.548888,0.1709595,0.174841,0.09987,0.146264,0.8808515,0.0720785,0.239806,0.2950715,t4634
4634,13/07/20,3,0.70668,0.208748,0.5118555,0.167565,0.1719325,0.096583,0.1430185,0.8707475,0.068313,0.23402,0.288587,t4635
4635,13/07/20,4,0.6981795,0.2120625,0.495584,0.165417,0.1634625,0.0972255,0.141532,0.8691655,0.067348,0.2334275,0.28702,t4636
4636,13/07/20,5,0.721602,0.2179115,0.5061915,0.169394,0.1626805,0.102845,0.1457895,0.876225,0.069178,0.242491,0.2935115,t4637
4637,13/07/20,6,0.8250395,0.240875,0.570072,0.1837465,0.1787575,0.1177815,0.167172,0.9079085,0.0733195,0.2750075,0.324223,t4638
4638,13/07/20,7,1.0162285,0.287219,0.7173155,0.215676,0.214382,0.148889,0.2174075,0.99147,0.085269,0.3602125,0.3943665,t4639
4639,13/07/20,8,1.2133085,0.339016,0.865752,0.257853,0.2557095,0.187807,0.278414,1.081337,0.1017845,0.454637,0.4646955,t4640
4640,13/07/20,9,1.2971495,0.366391,0.950023,0.2836855,0.2738155,0.209743,0.305638,1.13661,0.111302,0.5020025,0.489944,t4641
4641,13/07/20,10,1.2968275,0.372216,0.9265705,0.290509,0.2788525,0.210556,0.2914515,1.1306925,0.1159845,0.500916,0.490661,t4642
4642,13/07/20,11,1.2604055,0.359433,0.856611,0.2826975,0.2768465,0.204133,0.271571,1.1189335,0.1146195,0.4741505,0.487286,t4643
4643,13/07/20,12,1.227099,0.3476695,0.796901,0.2806805,0.276417,0.193964,0.257833,1.087286,0.112742,0.4539845,0.477002,t4644
4644,13/07/20,13,1.213576,0.343478,0.761649,0.273443,0.2744905,0.1847775,0.247309,1.050885,0.109709,0.4417825,0.4665375,t4645
4645,13/07/20,14,1.1765505,0.3368425,0.7424355,0.266613,0.267598,0.178828,0.2365395,1.028405,0.1062475,0.43361,0.450647,t4646
4646,13/07/20,15,1.1303775,0.3296805,0.714999,0.264736,0.269183,0.1749445,0.2294955,1.011524,0.105375,0.421681,0.436428,t4647
4647,13/07/20,16,1.109161,0.3332135,0.7148645,0.2666415,0.2715005,0.176165,0.232908,1.0140315,0.1082525,0.429368,0.448202,t4648
4648,13/07/20,17,1.134244,0.345983,0.7768965,0.2809505,0.2853425,0.185676,0.2524265,1.0472745,0.113948,0.470816,0.473812,t4649
4649,13/07/20,18,1.266048,0.3845925,0.9226695,0.3127165,0.2852065,0.2098275,0.3053665,1.1249485,0.127452,0.555002,0.500426,t4650
4650,13/07/20,19,1.3353265,0.3857495,0.9659875,0.31392,0.2665575,0.210707,0.3324005,1.150552,0.126909,0.5750805,0.494367,t4651
4651,13/07/20,20,1.305559,0.3716005,0.9508585,0.304632,0.263575,0.209268,0.3181975,1.133639,0.1166415,0.5582505,0.491424,t4652
4652,13/07/20,21,1.236511,0.3585675,0.905704,0.288763,0.267174,0.1927885,0.2890115,1.104621,0.105916,0.5244055,0.4561165,t4653
4653,13/07/20,22,1.1407945,0.35773,0.859061,0.258345,0.249956,0.1726725,0.2523635,1.0744505,0.095173,0.479525,0.422327,t4654
4654,13/07/20,23,1.006966,0.3459915,0.7756515,0.226654,0.229669,0.149543,0.20727,1.004484,0.082692,0.4027515,0.3625165,t4655
4655,13/07/20,24,0.8738705,0.316399,0.7375165,0.200759,0.2066935,0.1381515,0.1739735,0.9665335,0.0750365,0.3477385,0.3154245,t4656
4656,14/07/20,1,0.7928565,0.2978745,0.6872985,0.1853675,0.1929655,0.125333,0.152265,0.9260245,0.07149,0.302514,0.289189,t4657
4657,14/07/20,2,0.744075,0.2836685,0.641429,0.1754265,0.1868975,0.1189345,0.1417955,0.8982495,0.0696375,0.2792675,0.2744025,t4658
4658,14/07/20,3,0.7147845,0.280272,0.603701,0.17042,0.1820645,0.1149015,0.1383755,0.8823505,0.068628,0.2690425,0.2663815,t4659
4659,14/07/20,4,0.707229,0.276743,0.5883945,0.165903,0.1813705,0.113974,0.1363335,0.874434,0.068739,0.27004,0.26396,t4660
4660,14/07/20,5,0.7291705,0.27993,0.600308,0.170115,0.186181,0.1190025,0.1377965,0.8757815,0.070741,0.280043,0.26969,t4661
4661,14/07/20,6,0.82431,0.298821,0.667069,0.186559,0.2024805,0.134761,0.16067,0.9100595,0.076423,0.3203475,0.295687,t4662
